"FMTNAME","START","LABEL",
"DRDIFDCD","56205300.0","RICE, WHITE & WILD, COOKED, NO FAT ADDED",
"DRDIFDCD","56205310.0","RICE, BROWN & WILD, COOKED, NO FAT ADDED",
"DRDIFDCD","56205320.0","RICE, WHITE & WILD, FAT ADDED",
"DRDIFDCD","56205330.0","RICE, WHITE & WILD, NS AS TO ADDED FAT",
"DRDIFDCD","56205340.0","RICE, BROWN & WILD, FAT ADDED",
"DRDIFDCD","56205350.0","RICE, BROWN & WILD, NS AS TO ADDED FAT",
"DRDIFDCD","56205400.0","RICE, COOKED, NS AS TO TYPE, FAT ADDED IN COOKING",
"DRDIFDCD","56205410.0","RICE, WHITE, COOKED W/ (FAT) OIL, PUERTO RICAN STYLE",
"DRDIFDCD","56205420.0","RICE, WHITE, COOKED, REGULAR, FAT ADDED IN COOKING",
"DRDIFDCD","56205430.0","RICE, WHITE, COOKED, INSTANT, FAT ADDED IN COOKING",
"DRDIFDCD","56205440.0","RICE, WHITE, COOKED, CONVERTED, FAT ADDED",
"DRDIFDCD","56205510.0","RICE, BROWN, COOKED, REGULAR, FAT ADDED IN COOKING",
"DRDIFDCD","56205530.0","RICE, BROWN, COOKED, INSTANT, NS FAT",
"DRDIFDCD","56205540.0","RICE, BROWN, COOKED, INSTANT, FAT NOT ADDED",
"DRDIFDCD","56205550.0","RICE, BROWN, COOKED, INSTANT, FAT ADDED",
"DRDIFDCD","56206970.0","WHEAT, CREAM OF,COOKED,QUICK,NS AS TO ADDED FAT",
"DRDIFDCD","56206980.0","WHEAT, CREAM OF,COOKED,REG,NS AS TO ADDED FAT",
"DRDIFDCD","56206990.0","WHEAT, CREAM OF,COOKED,NS AS REG,QUICK,/INST",
"DRDIFDCD","56207000.0","WHEAT, CREAM OF, COOKED, NFS, NO FAT ADDED",
"DRDIFDCD","56207010.0","WHEAT, CREAM OF, COOKED, REGULAR, NO FAT ADDED",
"DRDIFDCD","56207020.0","WHEAT, CREAM OF, COOKED, QUICK, NO FAT ADDED",
"DRDIFDCD","56207030.0","WHEAT, CREAM OF, COOKED, INSTANT, NO FAT ADDED",
"DRDIFDCD","56207040.0","WHEAT, CREAM OF, MADE W/ MILK",
"DRDIFDCD","56207050.0","WHEAT, CREAM OF, MADE W/ MILK & SUGAR, P.R. STYLE",
"DRDIFDCD","56207060.0","WHEAT, CREAM OF, INSTANT, COOKED, FAT ADDED",
"DRDIFDCD","56207070.0","WHEAT, CREAM OF, INSTANT,COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56207080.0","WHEAT, CREAM OF,COOKED,NS AS TO REG,QUICK, OR INST",
"DRDIFDCD","56207100.0","WHEAT, ROLLED, COOKED, NO FAT ADDED",
"DRDIFDCD","56207110.0","BULGUR, COOKED OR CANNED, NO FAT ADDED",
"DRDIFDCD","56207120.0","BULGAR, COOKED OR CANNNED, FAT ADDED IN COOKING",
"DRDIFDCD","56207130.0","BULGUR, COOKED OR CANNED, NS AS TO ADDED FAT",
"DRDIFDCD","56207140.0","WHEAT ROLLED,COOKED,NS AS TO ADDED FAT",
"DRDIFDCD","56207150.0","COUSCOUS, PLAIN, COOKED, FAT NOT ADDED IN COOKING",
"DRDIFDCD","56207160.0","COUSCOUS, PLAIN, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56207180.0","COUSCOUS, PLAIN, COOKED, FAT ADDED IN COOKING",
"DRDIFDCD","56207190.0","WHOLE WHEAT CEREAL, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56207200.0","WHOLE WHEAT CEREAL, COOKED, NO FAT ADDED",
"DRDIFDCD","56207210.0","WHOLE WHEAT CEREAL, COOKED, FAT ADDED",
"DRDIFDCD","56207220.0","WHEAT, CREAM OF, COOKED, REGULAR, FAT ADDED",
"DRDIFDCD","56207230.0","WHEAT, CREAM OF, COOKED,QUICK,FAT ADDED IN COOKING",
"DRDIFDCD","56207290.0","WHEAT HEARTS, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56207300.0","WHOLE WHEAT CEREAL, W/ BARLEY, COOKED, NO FAT ADDED",
"DRDIFDCD","56207310.0","WHEAT HEARTS, COOKED, NO FAT ADDED",
"DRDIFDCD","56207330.0","WHOLE WHEAT CEREAL, WHEAT & BARLEY, FAT ADDED",
"DRDIFDCD","56207340.0","WHOLE WHEAT CEREAL, WHEAT & BARLEY, ADDED FAT NS",
"DRDIFDCD","56207350.0","WHEAT CEREAL, CHOC FLAVORED, COOKED W/ MILK",
"DRDIFDCD","56207360.0","WHEAT CEREAL, CHOC FLAVORED, COOKED, NO FAT ADDED",
"DRDIFDCD","56207370.0","WHEAT CEREAL, CHOC FLAV,COOKED,NS AS TO ADDED FAT",
"DRDIFDCD","56208500.0","OAT BRAN CEREAL, COOKED, NO FAT ADDED",
"DRDIFDCD","56208510.0","OAT BRAN CEREAL, COOKED, FAT ADDED",
"DRDIFDCD","56208520.0","OAT BRAN CEREAL, COOKED, NS AS TO ADDED FAT",
"DRDIFDCD","56208530.0","OAT BRAN CEREAL, MADE W/ MILK, NO FAT ADDED",
"DRDIFDCD","56208540.0","OAT BRAN CEREAL, MADE W/ MILK, FAT ADDED",
"DRDIFDCD","56208550.0","OAT BRAN CEREAL, MADE W/ MILK, NS AS TO ADDED FAT",
"DRDIFDCD","56209000.0","RYE, CREAM OF, COOKED",
"DRDIFDCD","56210000.0","NESTUM, CEREAL",
"DRDIFDCD","57000000.0","CEREAL, NFS",
"DRDIFDCD","57000050.0","KASHI CEREAL, NS AS TO READY-TO-EAT OR COOKED",
"DRDIFDCD","57000100.0","OAT CEREAL, NFS",
"DRDIFDCD","57100100.0","CEREAL, READY-TO-EAT, NFS",
"DRDIFDCD","57101000.0","ALL-BRAN CEREAL",
"DRDIFDCD","57101020.0","ALL BRAN CEREAL W/ EXTRA FIBER",
"DRDIFDCD","57102000.0","ALPEN CEREAL",
"DRDIFDCD","57103000.0","ALPHA-BITS CEREAL",
"DRDIFDCD","57103020.0","ALPHA-BITS W/ MARSHMALLOWS CEREAL",
"DRDIFDCD","57103050.0","AMARANTH FLAKES CEREAL",
"DRDIFDCD","57103100.0","APPLE CINNAMON CHEERIOS",
"DRDIFDCD","57103500.0","APPLE CINNAMON SQUARES MINI-WHEATS CEREAL, KELLOGG'S",
"DRDIFDCD","57104000.0","APPLE JACKS CEREAL",
"DRDIFDCD","57106050.0","BANANA NUT CRUNCH CEREAL (POST)",
"DRDIFDCD","57106100.0","BASIC 4 (RTE CEREAL)",
"DRDIFDCD","57106250.0","BERRY BERRY KIX",
"DRDIFDCD","57106530.0","BLUEBERRY MORNING, POST",
"DRDIFDCD","57107000.0","BOOBERRY CEREAL",
"DRDIFDCD","57110000.0","ALL-BRAN BRAN BUDS CEREAL, KELLOGG'S (FORMERLY BRAN BUDS)",
"DRDIFDCD","57111000.0","BRAN CHEX CEREAL",
"DRDIFDCD","57117000.0","CAP'N CRUNCH CEREAL",
"DRDIFDCD","57117500.0","CAP'N CRUNCH'S CHRISTMAS CRUNCH CEREAL",
"DRDIFDCD","57119000.0","CAP'N CRUNCH'S CRUNCH BERRIES CEREAL",
"DRDIFDCD","57120000.0","CAP'N CRUNCH'S PEANUT BUTTER CRUNCH CEREAL",
"DRDIFDCD","57123000.0","CHEERIOS",
"DRDIFDCD","57124000.0","CHEX CEREAL, NFS",
"DRDIFDCD","57124200.0","CHOCOLATE FLAVORED FROSTED PUFFED CORN CEREAL",
"DRDIFDCD","57124500.0","CINNAMON GRAHAMS CEREAL, GENERALMILLS",
"DRDIFDCD","57125000.0","CINNAMON TOAST CRUNCH CEREAL",
"DRDIFDCD","57125900.0","HONEY NUT CLUSTERS CEREAL",
"DRDIFDCD","57126000.0","COCOA KRISPIES CEREAL",
"DRDIFDCD","57126500.0","COCOA BLASTS CEREAL, QUAKER",
"DRDIFDCD","57127000.0","COCOA PEBBLES CEREAL",
"DRDIFDCD","57128000.0","COCOA PUFFS CEREAL",
"DRDIFDCD","57128880.0","COMMON SENSE OAT BRAN CEREAL, PLAIN",
"DRDIFDCD","57130000.0","COOKIE-CRISP CEREAL (INCLUDE ALL FLAVORS)",
"DRDIFDCD","57131000.0","CRUNCHY CORN BRAN CEREAL, QUAKER",
"DRDIFDCD","57132000.0","CORN CHEX CEREAL",
"DRDIFDCD","57134000.0","CORN FLAKES, NFS (INCLUDE STORE BRANDS)",
"DRDIFDCD","57134090.0","CORN FLAKES, LOW SODIUM",
"DRDIFDCD","57135000.0","CORN FLAKES, KELLOGG",
"DRDIFDCD","57137000.0","CORN PUFFS CEREAL",
"DRDIFDCD","57138000.0","TOTAL CORN FLAKES",
"DRDIFDCD","57139000.0","COUNT CHOCULA CEREAL",
"DRDIFDCD","57143000.0","CRACKLIN' OAT BRAN CEREAL",
"DRDIFDCD","57144000.0","CRISP CRUNCH CEREAL",
"DRDIFDCD","57148000.0","CRISPIX CEREAL",
"DRDIFDCD","57148500.0","CRISPY BROWN RICE CEREAL",
"DRDIFDCD","57148600.0","HARMONY CEREAL, GEN MILLS",
"DRDIFDCD","57151000.0","CRISPY RICE CEREAL",
"DRDIFDCD","57152000.0","CRISPY WHEATS'N RAISINS CEREAL",
"DRDIFDCD","57201800.0","DISNEY CEREALS, KELLOGG'S",
"DRDIFDCD","57206000.0","FAMILIA CEREAL",
"DRDIFDCD","57206700.0","FIBER ONE CEREAL",
"DRDIFDCD","57206800.0","FIBER 7 FLAKES CEREAL, HEALTH VALLEY",
"DRDIFDCD","57207000.0","BRAN FLAKES CEREAL, NFS (FORMERLY 40% BRAN FLAKES, NFS)",
"DRDIFDCD","57208000.0","COMPLETE WHEAT BRAN FLAKES, KELLOGG'S (FORM.40% BRAN FLAKES)",
"DRDIFDCD","57209000.0","NATURAL BRAN FLAKES CEREAL, POST",
"DRDIFDCD","57211000.0","FRANKENBERRY CEREAL",
"DRDIFDCD","57212100.0","FRENCH TOAST CRUNCH CEREAL, GENERAL MILLS",
"DRDIFDCD","57213000.0","FROOT LOOPS CEREAL",
"DRDIFDCD","57213850.0","FROSTED CHEERIOS CEREAL",
"DRDIFDCD","57214000.0","FROSTED MINI-WHEATS CEREAL (INCL ALL FLAVORS)",
"DRDIFDCD","57214100.0","FROSTED WHEAT BITES",
"DRDIFDCD","57215000.0","FROSTY O'S CEREAL",
"DRDIFDCD","57216000.0","FROSTED RICE CEREAL, NFS",
"DRDIFDCD","57218000.0","FROSTED RICE KRISPIES CEREAL",
"DRDIFDCD","57219000.0","FRUIT & FIBRE CEREAL, NFS",
"DRDIFDCD","57221000.0","FRUIT & FIBRE CEREAL, W/ DATES, RAISINS, & WALNUTS",
"DRDIFDCD","57221700.0","FRUIT RINGS, NFS (INCLUDE STORE BRANDS)",
"DRDIFDCD","57221800.0","FRUIT WHIRLS CEREAL",
"DRDIFDCD","57223000.0","FRUITY PEBBLES CEREAL",
"DRDIFDCD","57224000.0","GOLDEN GRAHAMS CEREAL",
"DRDIFDCD","57227000.0","GRANOLA, NFS",
"DRDIFDCD","57228000.0","GRANOLA, HOMEMADE",
"DRDIFDCD","57229000.0","GRANOLA, LOWFAT, KELLOGG'S",
"DRDIFDCD","57229500.0","GRANOLA W/ RAISINS, LOWFAT, KELLOGG'S",
"DRDIFDCD","57230000.0","GRAPE-NUTS CEREAL",
"DRDIFDCD","57231000.0","GRAPE-NUT FLAKES",
"DRDIFDCD","57231200.0","GREAT GRAINS, RAISIN, DATE, & PECAN,WHOLE GRAIN CEREAL, POST",
"DRDIFDCD","57231250.0","GREAT GRAINS DOUBLE PECAN WHOLE GRAIN CEREAL, POST",
"DRDIFDCD","57232100.0","HEALTHY CHOICE ALMOND CRUNCH CEREAL W/ RAISINS",
"DRDIFDCD","57237100.0","HONEY BUNCHES OF OATS CEREAL",
"DRDIFDCD","57237300.0","HONEY BUNCHES OF OATS W/ ALMONDS, POST",
"DRDIFDCD","57238000.0","HONEYCOMB CEREAL, PLAIN",
"DRDIFDCD","57239000.0","HONEYCOMB CEREAL, STRAWBERRY",
"DRDIFDCD","57239100.0","HONEY CRUNCH CORN FLAKES CEREAL, KELLOGG'S",
"DRDIFDCD","57240100.0","HONEY NUT CHEX CEREAL",
"DRDIFDCD","57241000.0","HONEY NUT CHEERIOS",
"DRDIFDCD","57241200.0","HONEY NUT SHREDDED WHEAT CEREAL, POST",
"DRDIFDCD","57243000.0","Smacks, Kellogg's (formerly Honey Smacks)",
"DRDIFDCD","57243870.0","JENNY O'S",
"DRDIFDCD","57244000.0","JUST RIGHT CEREAL",
"DRDIFDCD","57245000.0","JUST RIGHT FRUIT & NUT CEREAL (W/ RAISINS, DATES, NUTS)",
"DRDIFDCD","57250000.0","POKEMON, KELLOGG'S",
"DRDIFDCD","57301100.0","KABOOM CEREAL",
"DRDIFDCD","57301500.0","KASHI, PUFFED",
"DRDIFDCD","57302100.0","KING VITAMAN CEREAL",
"DRDIFDCD","57303100.0","KIX CEREAL",
"DRDIFDCD","57304100.0","LIFE CEREAL (PLAIN & CINNAMON)",
"DRDIFDCD","57305100.0","LUCKY CHARMS CEREAL",
"DRDIFDCD","57305150.0","FROSTED OAT CEREAL W/ MARSHMALLOWS",
"DRDIFDCD","57305170.0","MALT-O-MEAL COCO-ROOS CEREAL",
"DRDIFDCD","57305180.0","MALT-O-MEAL CORN BURSTS CEREAL",
"DRDIFDCD","57305200.0","MALT-O-MEAL CRISPY RICE CEREAL",
"DRDIFDCD","57305210.0","MALT-O-MEAL FROSTED FLAKES",
"DRDIFDCD","57305500.0","MALT-O-MEAL HONEY & NUT TOASTY O'S CEREAL",
"DRDIFDCD","57305600.0","MALT-O-MEAL MARSHMALLOW MATEYS CEREAL",
"DRDIFDCD","57306100.0","MALT-O-MEAL PUFFED RICE CEREAL",
"DRDIFDCD","57306120.0","MALTO-O-MEAL PUFFED WHEAT CEREAL",
"DRDIFDCD","57306500.0","MALT-O-MEAL GOLDEN PUFFS CEREAL (FORMERLY SUGAR PUFFS)",
"DRDIFDCD","57306700.0","MALT-O-MEAL TOASTED OAT CEREAL",
"DRDIFDCD","57306800.0","MALT-O-MEAL TOOTIE FRUITIES (RTE CEREAL)",
"DRDIFDCD","57307150.0","MARSHMALLOW SAFARI CEREAL, QUAKER",
"DRDIFDCD","57307500.0","MILLET, PUFFED (CEREAL)",
"DRDIFDCD","57308150.0","MUESLIX CEREAL, NFS",
"DRDIFDCD","57308190.0","MUESLI WITH RAISINS, DATES, AND ALMONDS",
"DRDIFDCD","57308300.0","MULTI BRAN CHEX",
"DRDIFDCD","57308400.0","MULTI GRAIN CHEERIOS",
"DRDIFDCD","57308900.0","NATURAL MUESLI, JENNY'S CUISINE",
"DRDIFDCD","57309100.0","NATURE VALLEY GRANOLA, W/ FRUIT & NUTS",
"DRDIFDCD","57311700.0","NU SYSTEM CUISINE TOASTED GRAIN CIRCLES CEREAL",
"DRDIFDCD","57316200.0","NUTTY NUGGETS (RALSTON)",
"DRDIFDCD","57316300.0","OAT BRAN FLAKES, HEALTH VALLEY",
"DRDIFDCD","57316410.0","APPLE CINNAMON OATMEAL CRISP CEREAL (OATMEAL CRISP W/ APPLES",
"DRDIFDCD","57316450.0","OATMEAL CRISP W/ ALMONDS CEREAL",
"DRDIFDCD","57316500.0","OATMEAL RAISIN CRISP CEREAL",
"DRDIFDCD","57316710.0","OH'S, HONEY GRAHAM CEREAL",
"DRDIFDCD","57316750.0","OH'S, FRUITANGY CEREAL",
"DRDIFDCD","57318000.0","100% BRAN CEREAL",
"DRDIFDCD","57319000.0","100% NATURAL CEREAL, PLAIN, QUAKER",
"DRDIFDCD","57319500.0","SUN COUNTRY 100% NATURAL GRANOLA, WITH ALMONDS",
"DRDIFDCD","57320500.0","100 % NATURAL CEREAL, W/ OATS,HONEY & RAISINS,QUAKER",
"DRDIFDCD","57321500.0","100% NATURAL WHOLEGRAIN CEREAL W/ RAISINS, LOWFAT, QUAKER",
"DRDIFDCD","57322500.0","OREO O'S CEREAL, POST",
"DRDIFDCD","57323000.0","SWEET CRUNCH CEREAL, QUAKER (FORMERLY POPEYE)",
"DRDIFDCD","57323050.0","SWEET PUFFS CEREAL, QUAKER",
"DRDIFDCD","57325000.0","PRODUCT 19 CEREAL",
"DRDIFDCD","57327450.0","QUAKER OAT BRAN CEREAL",
"DRDIFDCD","57327500.0","QUAKER OATMEAL SQUARES CEREAL (FORMERLY QUAKER OAT SQUARES)",
"DRDIFDCD","57328000.0","QUISP CEREAL",
"DRDIFDCD","57329000.0","RAISIN BRAN CEREAL, NFS",
"DRDIFDCD","57330000.0","RAISIN BRAN CEREAL, KELLOGG",
"DRDIFDCD","57331000.0","RAISIN BRAN CEREAL, POST",
"DRDIFDCD","57332050.0","RAISIN BRAN, TOTAL",
"DRDIFDCD","57332100.0","RAISIN NUT BRAN CEREAL",
"DRDIFDCD","57335500.0","RAISIN SQUARES MINI-WHEATS CEREAL (FORMERLY RAISIN SQUARES)",
"DRDIFDCD","57335550.0","REESE'S PEANUT BUTTER PUFFS CEREAL",
"DRDIFDCD","57336000.0","RICE CHEX CEREAL",
"DRDIFDCD","57337000.0","RICE FLAKES, NFS",
"DRDIFDCD","57339000.0","RICE KRISPIES CEREAL",
"DRDIFDCD","57339500.0","RICE KRISPIES TREATS CEREAL (KELLOGG'S)",
"DRDIFDCD","57340000.0","PUFFED RICE CEREAL",
"DRDIFDCD","57341000.0","SHREDDED WHEAT 'N BRAN CEREAL",
"DRDIFDCD","57341200.0","SMART START, KELLOGG'S",
"DRDIFDCD","57344000.0","SPECIAL K CEREAL",
"DRDIFDCD","57346500.0","TOASTED OATMEAL, HONEY NUT (QUAKER)",
"DRDIFDCD","57347000.0","CORN POPS CEREAL",
"DRDIFDCD","57347500.0","STRAWBERRY SQUARES MINI-WHEATS CEREAL(STRAWBERRY SQUARES)",
"DRDIFDCD","57348000.0","FROSTED CORN FLAKES, NFS",
"DRDIFDCD","57349000.0","FROSTED FLAKES, KELLOGG",
"DRDIFDCD","57355000.0","GOLDEN CRISP CEREAL",
"DRDIFDCD","57401100.0","TOASTED OAT CEREAL",
"DRDIFDCD","57403100.0","TOASTIES, POST",
"DRDIFDCD","57404100.0","MALT-O-MEAL TOASTY O'S CEREAL",
"DRDIFDCD","57404200.0","MALT-O-MEAL APPLE & CINNAMON TOASTY O'S",
"DRDIFDCD","57406100.0","TOTAL CEREAL",
"DRDIFDCD","57407100.0","TRIX CEREAL",
"DRDIFDCD","57408100.0","UNCLE SAM'S HI FIBER CEREAL",
"DRDIFDCD","57409100.0","WAFFLE CRISP CEREAL, POST",
"DRDIFDCD","57410000.0","WEETABIX WHOLE WHEAT CEREAL",
"DRDIFDCD","57411000.0","WHEAT CHEX CEREAL",
"DRDIFDCD","57412000.0","WHEAT GERM CEREAL, PLAIN",
"DRDIFDCD","57413000.0","WHEAT GERM CEREAL, W/ SUGAR & HONEY",
"DRDIFDCD","57416000.0","PUFFED WHEAT CEREAL, PLAIN",
"DRDIFDCD","57416010.0","WHEAT, PUFFED, PRESWEETENED W/ SUGAR",
"DRDIFDCD","57417000.0","SHREDDED WHEAT, 100%",
"DRDIFDCD","57418000.0","WHEATIES CEREAL",
"DRDIFDCD","57601100.0","WHEAT BRAN, UNPROCESSED",
"DRDIFDCD","57602100.0","OATS, RAW",
"DRDIFDCD","57602500.0","OAT BRAN, UNCOOKED",
"DRDIFDCD","57603100.0","RICE POLISHINGS",
"DRDIFDCD","57603200.0","RICE BRAN CEREAL, UNCOOKED",
"DRDIFDCD","57604100.0","WHOLE WHEAT, CRACKED",
"DRDIFDCD","57801000.0","BARLEY CEREAL, BABY, DRY, INSTANT",
"DRDIFDCD","57803000.0","MIXED CEREAL, BABY, DRY, INSTANT",
"DRDIFDCD","57804000.0","OATMEAL CEREAL, BABY, DRY, INSTANT",
"DRDIFDCD","57805000.0","RICE CEREAL, BABY, DRY, INSTANT",
"DRDIFDCD","57805080.0","RICE CEREAL W/ APPLES, BABY, DRY, INSTANT",
"DRDIFDCD","57805100.0","RICE CEREAL W/ BANANAS, BABY, DRY, INSTANT",
"DRDIFDCD","57805500.0","BROWN RICE CEREAL, BABY FOOD, DRY, INSTANT",
"DRDIFDCD","57806000.0","MIXED CEREAL W/ BANANAS, BABY, DRY, INSTANT",
"DRDIFDCD","57806100.0","OATMEAL CEREAL W/ BANANAS, BABY, DRY, INSTANT",
"DRDIFDCD","57806200.0","OATMEAL W/ FRUIT, BABY, DRY, INSTANT, TODDLER",
"DRDIFDCD","57807010.0","WHOLE WHEAT CEREAL W/ APPLES, BABY, DRY, INSTANT",
"DRDIFDCD","57820000.0","CEREAL, BABY, JARRED, NFS",
"DRDIFDCD","57820100.0","RICE CEREAL, BABY FOOD, JARRED, NFS",
"DRDIFDCD","57822000.0","MIXED CEREAL W/ APPLESAUCE & BANANAS, BABY, JARRED",
"DRDIFDCD","57823000.0","OATMEAL W/ APPLESAUCE & BANANAS, BABY, JARRED",
"DRDIFDCD","57824000.0","RICE CEREAL, W/ APPLESAUCE & BANANAS, BABY, JARRED",
"DRDIFDCD","57824500.0","RICE CEREAL W/ MIXED FRUIT, BABY, JARRED",
"DRDIFDCD","57830100.0","GERBER GRADUATES FINGER SNACKS CEREAL,BABY FOOD",
"DRDIFDCD","58100100.0","BURRITO W/ BEEF, NO BEANS",
"DRDIFDCD","58100110.0","BURRITO W/ BEEF & BEANS (INCLUDE BURRITO,NFS)",
"DRDIFDCD","58100120.0","BURRITO W/ BEEF, BEANS, & CHEESE",
"DRDIFDCD","58100130.0","BURRITO W/ BEEF & CHEESE, NO BEANS",
"DRDIFDCD","58100140.0","BURRITO W/ BEEF, BEANS, CHEESE, & SOUR CREAM",
"DRDIFDCD","58100150.0","BURRITO W/ BEEF & POTATO, NO BEANS",
"DRDIFDCD","58100180.0","BURRITO W/ PORK & BEANS",
"DRDIFDCD","58100200.0","BURRITO W/ CHICKEN, NO BEANS",
"DRDIFDCD","58100210.0","BURRITO W/ CHICKEN & BEANS",
"DRDIFDCD","58100220.0","BURRITO W/ CHICKEN, BEANS, & CHEESE",
"DRDIFDCD","58100230.0","BURRITO W/ CHICKEN & CHEESE",
"DRDIFDCD","58100240.0","BURRITO W/ CHICKEN",
"DRDIFDCD","58100300.0","BURRITO W/ BEANS & RICE, MEATLESS",
"DRDIFDCD","58100310.0","BURRITO W/ BEANS, MEATLESS",
"DRDIFDCD","58100320.0","BURRITO W/ BEANS & CHEESE, MEATLESS",
"DRDIFDCD","58100330.0","BURRITO, 7 LAYER, MEATLESS",
"DRDIFDCD","58100340.0","BURRITO W/ EGGS, SAUSAGE, CHEESE AND VEGETABLES",
"DRDIFDCD","58100350.0","BURRITO W/ EGGS & CHEESE,NO BEANS (INCL BREAKFAST B",
"DRDIFDCD","58100360.0","CHILAQUILES,TORTILLA CASSEROLE W/ SALSA,CHEESE, EGG",
"DRDIFDCD","58100370.0","CHILAQUILES, TORTILLA CASSEROLE, NO EGG",
"DRDIFDCD","58100400.0","ENCHILADA W/ BEEF, NO BEANS",
"DRDIFDCD","58100510.0","ENCHILADA W/ BEEF & BEANS (INCLUDE ENCHILADA, NFS)",
"DRDIFDCD","58100520.0","ENCHILADA W/ BEEF, BEANS, & CHEESE",
"DRDIFDCD","58100530.0","ENCHILADA W/ BEEF & CHEESE, NO BEANS",
"DRDIFDCD","58100560.0","ENCHILADA W/ HAM & CHEESE, W/O BEANS",
"DRDIFDCD","58100600.0","ENCHILADA W/ CHICKEN, TOMATO-BASE SAUCE",
"DRDIFDCD","58100610.0","ENCHILADA W/ CHICKEN & BEANS, TOMATO-BASE SAUCE",
"DRDIFDCD","58100620.0","ENCHILADA W/ CHICKEN, BEANS & CHEESE, TOMATO SAUCE",
"DRDIFDCD","58100630.0","ENCHILADA W/ CHICKEN & CHEESE, NO BEANS,TOMATO SCE",
"DRDIFDCD","58100710.0","ENCHILADA W/ BEANS, MEATLESS",
"DRDIFDCD","58100720.0","ENCHILADA W/ BEANS & CHEESE, MEATLESS",
"DRDIFDCD","58100800.0","ENCHILADA W/ CHEESE, MEATLESS, NO BEANS",
"DRDIFDCD","58100900.0","ENCHILADA W/ SEAFOOD, TOMATO SAUCE",
"DRDIFDCD","58101200.0","FLAUTA, NFS",
"DRDIFDCD","58101230.0","FLAUTA W/ BEEF",
"DRDIFDCD","58101240.0","FLAUTA W/ CHICKEN",
"DRDIFDCD","58101300.0","TACO/TOSTADA W/ BEEF, CHEESE, LETTUCE",
"DRDIFDCD","58101310.0","TACO OR TOSTADA W/ BEEF, LETTUCE, TOMATO & SALSA",
"DRDIFDCD","58101320.0","TACO/TOSTADA W/ BEEF, CHEESE, LETTUCE, TOMATO AND SALSA",
"DRDIFDCD","58101350.0","TACO W/BEEF,CHEESE,LETTUCE,TOMATO,SOUR CREAM",
"DRDIFDCD","58101400.0","SOFT TACO W/ BEEF,CHEESE,& LETTUCE(INCL TACO BELL)",
"DRDIFDCD","58101450.0","SOFT TACO W/ CHICKEN, CHEESE & LETTUCE",
"DRDIFDCD","58101460.0","SOFT TACO W/ CHICK, CHEES, LETT, TOM & SOUR CM",
"DRDIFDCD","58101510.0","TACO / TOSTADA W/ CHICKEN/TURKEY,LETTUCE,TOM,SALSA",
"DRDIFDCD","58101520.0","TACO / TOSTADA W/ CHICKEN,CHEESE,LETTUCE,TOM,SALSA",
"DRDIFDCD","58101530.0","SOFT TACO W/ BF, CHEESE, LETT, TOM, SALSA",
"DRDIFDCD","58101540.0","TACO OR TOSTADA W/ FISH",
"DRDIFDCD","58101710.0","TACO / TOSTADA W/ BEANS,MEATLESS,LETTUCE,TOM,SALSA",
"DRDIFDCD","58101720.0","TACO / TOSTADA W/ BEANS,CHEESE,LETTUCE,TOM,SALSA",
"DRDIFDCD","58101730.0","TACO OR TOSTADA W/ BEANS,CHEESE,MEAT,LETT,TOM,SALSA",
"DRDIFDCD","58101800.0","GROUND BEEF W/ TOMATO SAUCE, ON A CORNBREAD CRUST",
"DRDIFDCD","58101820.0","MEXICAN CASSEROLE W/ BEEF & BEANS",
"DRDIFDCD","58101830.0","MEXICAN CASSEROLE W/ BEEF (INCL FRITO PIE, NFS)",
"DRDIFDCD","58101910.0","TACO SALAD W/ BEEF & CHEESE, CORN CHIPS",
"DRDIFDCD","58101930.0","TACO OR TOSTADA SALD W/ BF, BEANS & CHEESE, FRD FL TORTILLA",
"DRDIFDCD","58101940.0","TACO SALAD, MEATLESS,W/CHEESE, FRIED FLOUR TORTILLA",
"DRDIFDCD","58103110.0","TAMALE W/ MEAT &/OR POULTRY (INCL TAMALE, NFS)",
"DRDIFDCD","58103210.0","TAMALE, MEATLESS, CARIBBEAN OR PUERTO RICAN STYLE",
"DRDIFDCD","58103250.0","TAMALE, PLAIN, MEATLESS, NO SAUCE, MEXICAN",
"DRDIFDCD","58103310.0","TAMALE CASSEROLE W/ MEAT",
"DRDIFDCD","58104080.0","NACHOS W/ BEEF, BEANS, CHEESE & SOUR CREAM",
"DRDIFDCD","58104090.0","NACHOS W/ CHEESE & SOUR CREAM",
"DRDIFDCD","58104100.0","NACHOS W/ CHEESE, MEATLESS, NO BEANS",
"DRDIFDCD","58104110.0","NACHOS W/ BEANS, NO CHEESE",
"DRDIFDCD","58104120.0","NACHOS W/ BEANS & CHEESE",
"DRDIFDCD","58104130.0","NACHOS W/ BEEF, BEANS & CHEESE",
"DRDIFDCD","58104140.0","NACHOS W/ BEEF & CHEESE",
"DRDIFDCD","58104160.0","NACHOS W/ CHILI",
"DRDIFDCD","58104180.0","NACHOS W/BEEF,BEANS,CHEESE,TOMATOES & ONIONS",
"DRDIFDCD","58104250.0","NACHOS WITH CHICKEN/TURKEY & CHEESE",
"DRDIFDCD","58104260.0","CHALUPAS W/ BEANS,CHEESE,LETTUCE AND TOMATO",
